sentence,phrase,tokens,bio_sim_words,chem_sim_words,phy_sim_words,math_sim_words,tech_sim_words,eng_sim_words,medical_terms,polarity,subjectivity,ner,interjections,nouns,adverb,verb,determiner,pronoun,adjective,preposition,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,able,astronomy,chemistry,class,classes,course,currently,degree,enjoy,extra,field,im,know,lab,like,major,money,need,order,physics,problem,really,reason,sci,science,second,taking,want,work,year
"i know through this field, i'd be able to make a lot of money, so much as to where i want have to worry about finances anymore.","[""Honestly I want to study in the STEM FIELD as a backup option. I know through this field, I'd be able to make a lot of money, so much as to where I want have to worry about finances anymore. It also makes sense for me because even though I am an artistic person, my creativeness can be sought else where. I am able to teach myself or learn from other people and I don't necessarily need a degree for that. However, for my major, I would definitely need a degree because its smiled upon.""]","['i', 'know', 'through', 'this', 'field', ',', 'i', ""'d"", 'be', 'able', 'to', 'make', 'a', 'lot', 'of', 'money', ',', 'so', 'much', 'as', 'to', 'where', 'i', 'want', 'have', 'to', 'worry', 'about', 'finances', 'anymore', '.']",0,0,0,0,0,0,0,0.35,0.4125,0,0,6,3,3,2,0,2,4,-0.19778749346733093,0.20151926577091217,0.10627971589565277,0.08950047194957733,0.08625279366970062,-0.39282867312431335,0.2197357565164566,0.5077340006828308,-0.1921885460615158,-0.2644376754760742,0.13773764669895172,-0.35647284984588623,-0.011458808556199074,0.21295727789402008,0.053092651069164276,-0.03340315446257591,0.16464339196681976,-0.20543450117111206,-0.12465279549360275,-0.5217595100402832,-0.03283080831170082,-0.07341895997524261,0.22534805536270142,-0.03994430974125862,-0.06334110349416733,0.06229322403669357,-0.23739506304264069,0.0915275514125824,-0.1168833076953888,0.046572234481573105,0.35018467903137207,0.03300732746720314,0.2955104112625122,-0.1785721629858017,0.039395108819007874,0.2788495421409607,0.18685084581375122,0.03066718764603138,-0.07048260420560837,-0.19315961003303528,0.061193130910396576,-0.052571747452020645,-0.04595993459224701,-0.07373213022947311,0.07477439194917679,0.004761564079672098,-0.12493029981851578,0.06643941253423691,0.08345889300107956,0.18651889264583588,-0.016546841710805893,-0.07651190459728241,-0.08058962225914001,-0.04059409722685814,0.00940559059381485,0.17450658977031708,0.1094360426068306,0.08214320987462997,-0.1255001574754715,0.16066955029964447,0.05941060557961464,-0.08380600064992905,0.10256832838058472,0.13412733376026154,-0.11868295818567276,0.3086359202861786,0.24710026383399963,0.15448325872421265,-0.25633442401885986,0.2891385555267334,0.044485051184892654,0.19107064604759216,0.18048788607120514,-0.0311882421374321,0.4341924786567688,-0.1542709618806839,-0.01371294166892767,0.07102671265602112,0.0022976493928581476,-0.20661497116088867,-0.3111640512943268,0.0863623097538948,-0.10076314210891724,0.09059171378612518,-0.24891158938407898,-0.05230057239532471,0.2835686206817627,0.08934418112039566,0.22243990004062653,-0.047992292791604996,0.41262897849082947,0.1686837077140808,-0.025011636316776276,0.040901586413383484,0.1799830049276352,-0.06308553367853165,0.21819011867046356,-0.09348329156637192,-0.05329116806387901,0.1371309757232666,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"i'm here to push through obstacles, deal with adversity, and mold myself into what i want to be.","[""Every step that I take comes with a purpose, and nevertheless, every step that I take backwards comes with a consequence. My job here is to move forward. As time goes by I'm starting to develop more each day whether it's from education, social, or even in a physical aspect. I hold myself accountable and know that I'm here to grow. I have a strong image of how I want my life to turn out, and being here will help me paint my canvas.""]","['i', ""'m"", 'here', 'to', 'push', 'through', 'obstacles', ',', 'deal', 'with', 'adversity', ',', 'and', 'mold', 'myself', 'into', 'what', 'i', 'want', 'to', 'be', '.']",0,0,0,0,0,0,0,-0.05,0.0,0,0,5,1,3,0,1,0,3,-0.19581395387649536,0.18348067998886108,0.06070566177368164,0.04056612774729729,0.09598661959171295,-0.37478792667388916,0.16618722677230835,0.435787558555603,-0.15888069570064545,-0.24527806043624878,0.12212388962507248,-0.28506991267204285,-0.05083774775266647,0.18732045590877533,0.05316118896007538,0.023348314687609673,0.15302425622940063,-0.18315255641937256,-0.12805719673633575,-0.4483039677143097,-0.013282320462167263,-0.033060863614082336,0.2519608736038208,-0.0528365783393383,-0.05497819185256958,0.0687582790851593,-0.19269458949565887,0.05078790336847305,-0.0950470119714737,0.06284676492214203,0.34638288617134094,0.04663253203034401,0.2816481292247772,-0.16944001615047455,0.05019078776240349,0.2822606861591339,0.15250203013420105,0.011843867599964142,-0.07627364248037338,-0.20319215953350067,0.059213194996118546,-0.027098046615719795,-0.03559478372335434,-0.08792605996131897,0.07595830410718918,-0.008153021335601807,-0.12937940657138824,0.07515178620815277,0.09796727448701859,0.18313844501972198,-0.02409587986767292,-0.06714524328708649,-0.11796277016401291,-0.018497373908758163,0.03990998864173889,0.16736504435539246,0.14281027019023895,0.08693759143352509,-0.11869854480028152,0.15365058183670044,0.039944496005773544,-0.07283907383680344,0.11156073212623596,0.1389567255973816,-0.13056416809558868,0.29547786712646484,0.29393628239631653,0.11260668188333511,-0.23351676762104034,0.33128416538238525,0.04044153541326523,0.14160627126693726,0.18149328231811523,-0.004567387048155069,0.3974427878856659,-0.17292334139347076,-0.01140253059566021,0.054271988570690155,-0.004713306203484535,-0.19933003187179565,-0.27889102697372437,0.0944061130285263,-0.08186175674200058,0.0537877231836319,-0.18624791502952576,-0.05852432921528816,0.24174292385578156,0.06805159896612167,0.19384075701236725,-0.03358660638332367,0.3615580201148987,0.16840992867946625,0.00014926410221960396,0.02997973933815956,0.14631642401218414,-0.0647001788020134,0.21522095799446106,-0.13019336760044098,-0.06426062434911728,0.1491878479719162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
i heard this class is different compared to phys 1.,"[""I'm here because I need this class is a prerequisite for my major.""]","['i', 'heard', 'this', 'class', 'is', 'different', 'compared', 'to', 'phys', '1', '.']",0,0,0,0,0,0,0,0.0,0.6,0,0,1,1,2,1,0,1,0,-0.14007966220378876,0.15593001246452332,0.17546507716178894,0.058943621814250946,0.09815246611833572,-0.33053821325302124,0.2560144066810608,0.47459667921066284,-0.22873656451702118,-0.2355579137802124,0.12958642840385437,-0.3697208762168884,-0.019686583429574966,0.19836169481277466,0.0432250089943409,-0.06049073860049248,0.1803281307220459,-0.07214590907096863,-0.0645953118801117,-0.43826451897621155,-0.040885526686906815,-0.03947199508547783,0.2357434779405594,-0.1305994987487793,-0.014210295863449574,0.013411435298621655,-0.20703108608722687,0.0740920752286911,-0.16560417413711548,0.10091575235128403,0.18224520981311798,-0.010827936232089996,0.3984908163547516,-0.20791634917259216,0.041071441024541855,0.2985401749610901,0.11277711391448975,-0.009531666524708271,-0.019803907722234726,-0.26719045639038086,0.1305823177099228,-0.08821709454059601,-0.044939152896404266,0.0473867766559124,0.10926900804042816,-0.008163888938724995,-0.20075638592243195,0.04164741560816765,0.06038501113653183,0.2667265236377716,0.09422995150089264,-0.16233675181865692,-0.07911833375692368,-0.06859137117862701,0.0031462155748158693,0.17900125682353973,0.10689462721347809,0.034218594431877136,-0.0417637825012207,0.16158373653888702,-0.023581670597195625,-0.07759357988834381,0.04995404928922653,0.17333124577999115,-0.07183131575584412,0.3878149092197418,0.14553478360176086,0.29977840185165405,-0.30119529366493225,0.20950117707252502,0.039202138781547546,0.24897953867912292,0.23612825572490692,-0.026658883318305016,0.558671236038208,-0.11557666957378387,0.06877730786800385,-0.02923651412129402,-0.02629057690501213,-0.20088359713554382,-0.3123021423816681,0.19567671418190002,-0.09350596368312836,0.13330581784248352,-0.302826851606369,-0.01929369941353798,0.2428724467754364,-0.027580777183175087,0.16662220656871796,-0.07292920351028442,0.46999627351760864,0.1876043975353241,-0.07529272139072418,0.03763881325721741,0.35008504986763,-0.0005849668523296714,0.31699079275131226,-0.09498438239097595,-0.00924981851130724,0.07354077696800232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"i studied business, i am a veteran from army, but something was missing, i wanted to fulfill one of my dreams, so i am pursuing a veterinarian degree.","['I studied Business, I am a Veteran from Army, but something was missing, I wanted to fulfill one of my dreams, so I am pursuing a Veterinarian degree. Physics is a requirement, but aside from being a prereq....']","['i', 'studied', 'business', ',', 'i', 'am', 'a', 'veteran', 'from', 'army', ',', 'but', 'something', 'was', 'missing', ',', 'i', 'wanted', 'to', 'fulfill', 'one', 'of', 'my', 'dreams', ',', 'so', 'i', 'am', 'pursuing', 'a', 'veterinarian', 'degree', '.']",0,0,0,0,0,0,0,-0.1,0.025,0,0,8,1,6,2,0,2,3,-0.13032443821430206,0.15881849825382233,0.145321786403656,0.11255353689193726,0.10201004147529602,-0.3558708429336548,0.22552281618118286,0.4614679217338562,-0.21272018551826477,-0.18822848796844482,0.19974304735660553,-0.32040879130363464,-0.0381283238530159,0.1867545247077942,0.016389671713113785,0.051436640322208405,0.19919054210186005,-0.10750316828489304,-0.12580613791942596,-0.48712486028671265,-0.008855723775923252,-0.03074972704052925,0.2775465250015259,-0.0712260752916336,-0.1092897281050682,0.05947820842266083,-0.14462816715240479,0.0076295156031847,-0.19558170437812805,0.05115266516804695,0.3126007318496704,0.017449792474508286,0.35347163677215576,-0.21825097501277924,0.07509500533342361,0.33155083656311035,0.14185774326324463,-0.024103716015815735,-0.044217534363269806,-0.24070513248443604,0.1177101656794548,-0.04050275310873985,-0.060253214091062546,-0.034451525658369064,0.12147652357816696,-0.013210252858698368,-0.20272085070610046,0.08326233178377151,0.09672737121582031,0.1714504510164261,0.033473238348960876,-0.06461570411920547,-0.06625301390886307,-0.07114910334348679,0.020225144922733307,0.1903543770313263,0.06248874217271805,0.0399964265525341,-0.08112386614084244,0.09335767477750778,-0.032760754227638245,-0.08145041018724442,0.09495414793491364,0.13937391340732574,-0.12006959319114685,0.34858450293540955,0.22564199566841125,0.16762612760066986,-0.2639923393726349,0.21641424298286438,-0.03004394844174385,0.18524490296840668,0.10081702470779419,0.005155567545443773,0.49503713846206665,-0.09179074317216873,0.010378762148320675,0.053457941859960556,-0.0031747918110340834,-0.18925276398658752,-0.29480302333831787,0.13947272300720215,-0.019796084612607956,0.13520795106887817,-0.30055806040763855,-0.0001195735385408625,0.2632242739200592,-0.012916993349790573,0.18841947615146637,-0.03899915888905525,0.4090554714202881,0.20867976546287537,-0.0016938569024205208,0.037715986371040344,0.1743203103542328,-0.051749203354120255,0.2283293455839157,-0.11211296916007996,-0.005396937485784292,0.13766291737556458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
also i needed to take this class if i was gonna take the regular astronomy.,"['One reason was to fulfill the requirements for my regular astronomy class? I guess I am here because I like astronomy. When I was in high school, I wanted to become an astronomer but I ended up coming to college for child development.Also I needed to take this class if I was gonna take the regular astronomy.']","['also', 'i', 'needed', 'to', 'take', 'this', 'class', 'if', 'i', 'was', 'gon', 'na', 'take', 'the', 'regular', 'astronomy', '.']",1,1,0,1,0,0,0,0.0,0.07692307692307693,0,0,3,2,5,2,0,1,1,-0.16225352883338928,0.15248095989227295,0.1837921440601349,0.08471789956092834,0.07799806445837021,-0.3335026800632477,0.24836063385009766,0.5178611278533936,-0.2048046588897705,-0.24638159573078156,0.14007924497127533,-0.39507248997688293,-0.044419389218091965,0.23735131323337555,0.017612839117646217,-0.03622908145189285,0.20736700296401978,-0.09682612121105194,-0.12229906767606735,-0.514771580696106,-0.005423234310001135,-0.024751443415880203,0.24301303923130035,-0.08762838691473007,-0.06366865336894989,-0.013463092036545277,-0.19996841251850128,0.061872031539678574,-0.19041213393211365,0.08175252377986908,0.19065046310424805,-0.03025684878230095,0.4123299717903137,-0.20520704984664917,0.03242512047290802,0.2771179974079132,0.14072921872138977,-0.009324515238404274,0.013048657216131687,-0.23053230345249176,0.1251019984483719,-0.036662694066762924,-0.03476042300462723,0.020441368222236633,0.12177146971225739,-0.001943254959769547,-0.1826346069574356,0.059269897639751434,0.038558345288038254,0.2903805375099182,0.06279893219470978,-0.17130209505558014,-0.08608439564704895,-0.07217845320701599,0.050700314342975616,0.21607635915279388,0.1181168407201767,0.050262898206710815,-0.05990460142493248,0.1512865275144577,-0.004031809978187084,-0.07707840949296951,0.05223552882671356,0.14317259192466736,-0.026158517226576805,0.3343088924884796,0.10589423030614853,0.2940855324268341,-0.27861693501472473,0.23235991597175598,0.01673181913793087,0.22696590423583984,0.20117229223251343,-0.024537721648812294,0.5820997357368469,-0.09389693289995193,0.0758301392197609,-0.02084827423095703,-0.024981308728456497,-0.20852544903755188,-0.3029245138168335,0.17385081946849823,-0.10275387018918991,0.17983737587928772,-0.33644527196884155,-0.004049207083880901,0.20815682411193848,-0.03283848986029625,0.1792338788509369,-0.035937536507844925,0.48414474725723267,0.2003631889820099,-0.04704665392637253,0.08003126829862595,0.2865926921367645,-0.007360462564975023,0.23795974254608154,-0.05918349698185921,0.008200304582715034,0.09892936050891876,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
since entering my fourth year of college i have greatly expanded my math boundaries but i am still nervous.,"[""I am here in this physics lab because it's a requirement for my major."", 'Physics 1 and Physics 2 are requirements to get into UCSFs physical therapy program so Im not going to let my fear of math stand in the way of my goals.']","['since', 'entering', 'my', 'fourth', 'year', 'of', 'college', 'i', 'have', 'greatly', 'expanded', 'my', 'math', 'boundaries', 'but', 'i', 'am', 'still', 'nervous', '.']",1,1,0,1,0,0,0,0.4,0.375,0,0,6,2,2,0,0,2,2,-0.08931315690279007,0.1347287893295288,0.13984446227550507,0.10247862339019775,0.09054841846227646,-0.27876535058021545,0.1842479407787323,0.4364458918571472,-0.18509505689144135,-0.16139169037342072,0.14993011951446533,-0.30024898052215576,-0.024374710395932198,0.1564640998840332,-0.029243266209959984,0.027467962354421616,0.16530178487300873,-0.09890058636665344,-0.12105032056570053,-0.4445568025112152,0.00342620350420475,-0.055024154484272,0.19574300944805145,-0.050990860909223557,-0.13472694158554077,0.015134591609239578,-0.11263559758663177,0.00029813870787620544,-0.170770063996315,0.014626436866819859,0.21323397755622864,0.030395502224564552,0.2790185511112213,-0.14963285624980927,0.03601641580462456,0.31885266304016113,0.09839484840631485,-0.06544727832078934,-0.03213416412472725,-0.22456957399845123,0.1382686197757721,-0.10021674633026123,-0.019394144415855408,-0.017659641802310944,0.1514231562614441,0.03261096030473709,-0.2065025418996811,0.03037107363343239,0.040097642689943314,0.18505306541919708,0.054397739470005035,-0.11515184491872787,-0.07741942256689072,-0.055491190403699875,-0.026162318885326385,0.19568786025047302,0.05665627121925354,0.013691145926713943,-0.1069585308432579,0.053136441856622696,0.001796182245016098,-0.05156286060810089,0.06565557420253754,0.11636343598365784,-0.13347575068473816,0.30177584290504456,0.15916788578033447,0.18913711607456207,-0.23636160790920258,0.15869978070259094,-0.018020419403910637,0.16564840078353882,0.10862729698419571,0.02061743289232254,0.4571203291416168,-0.041799817234277725,0.008932431228458881,0.053513020277023315,-0.03048604726791382,-0.10372385382652283,-0.24648937582969666,0.11656107753515244,-0.056966423988342285,0.18345054984092712,-0.2780207693576813,0.05061611905694008,0.23454362154006958,0.05608348548412323,0.18485711514949799,-0.04258624091744423,0.36397626996040344,0.20689301192760468,-0.01408747024834156,0.06306089460849762,0.2003079652786255,-0.035775624215602875,0.21679991483688354,-0.11754822731018066,-0.014734082855284214,0.10029516369104385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
im currently a second year(sophomore) and this is my first year living on campus so just knowing the location of where i live is amazing too and im so excited to get the experience.,"['The reason Im here in this class is to help get me closer to getting my bachelors degree in computer science and hopefully work that up to a masters at least. This class is one of the first classes towards the major you have to take(as long as its required to take when taking phys220).', 'Im currently a second year(sophomore) and this is my first year living on campus so just knowing the location of where I live is amazing too and Im so excited to get the experience.']","['im', 'currently', 'a', 'second', 'year', '(', 'sophomore', ')', 'and', 'this', 'is', 'my', 'first', 'year', 'living', 'on', 'campus', 'so', 'just', 'knowing', 'the', 'location', 'of', 'where', 'i', 'live', 'is', 'amazing', 'too', 'and', 'im', 'so', 'excited', 'to', 'get', 'the', 'experience', '.']",0,0,0,0,0,0,0,0.2722727272727273,0.4966666666666667,0,0,7,6,4,4,0,4,2,-0.1195446029305458,0.1401553601026535,0.13055554032325745,0.07603342086076736,0.10918554663658142,-0.3440943956375122,0.19280660152435303,0.4606623947620392,-0.1981235146522522,-0.19877637922763824,0.147675022482872,-0.32781076431274414,-0.0239544864743948,0.20209413766860962,0.027836104854941368,-0.0002203522017225623,0.1789766401052475,-0.14742453396320343,-0.10065905004739761,-0.47344300150871277,-0.028162814676761627,-0.05898979678750038,0.2274767905473709,-0.09306612610816956,-0.10299336910247803,0.05751056596636772,-0.16636903584003448,-0.0011681771138682961,-0.1898442506790161,0.07010296732187271,0.29739928245544434,0.016066456213593483,0.313861608505249,-0.1948174089193344,0.048654161393642426,0.31521379947662354,0.09730377793312073,-0.035105518996715546,-0.0726974755525589,-0.25632721185684204,0.11946296691894531,-0.08284241706132889,-0.0352284200489521,-0.020941393449902534,0.13673515617847443,-0.017372246831655502,-0.20909835398197174,0.052646081894636154,0.06201658770442009,0.18438434600830078,0.04792892560362816,-0.08429230004549026,-0.10590879619121552,-0.09486014395952225,-0.02847769483923912,0.19103458523750305,0.05735737085342407,0.051902886480093,-0.09231182932853699,0.09182003885507584,-0.009989135898649693,-0.0907580554485321,0.11128315329551697,0.12715207040309906,-0.12723755836486816,0.3180566728115082,0.202116459608078,0.17379319667816162,-0.260932981967926,0.22699826955795288,0.015610252507030964,0.18816342949867249,0.13519036769866943,0.03865949064493179,0.4755192995071411,-0.09461352974176407,0.024766597896814346,0.026504725217819214,-0.038275476545095444,-0.14039677381515503,-0.2684209644794464,0.11647022515535355,-0.07759188860654831,0.12368161231279373,-0.2684183120727539,-0.03402477502822876,0.23179936408996582,0.07464960962533951,0.20335188508033752,-0.04474828019738197,0.4197703003883362,0.21404772996902466,-0.017385732382535934,0.051664456725120544,0.19489087164402008,-0.026729566976428032,0.28561508655548096,-0.10945817083120346,0.0053557432256639,0.09627833217382431,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"i have taken sci classes before for bio 230 and 240 and they really helped me, especially when preparing for exams.","['I am here because I want to succeed in Chem 215. I have taken Sci classes before for Bio 230 and 240 and they really helped me, especially when preparing for exams. I try to take a sci class every semester because I have trouble focusing and understanding the professor since it is more fast paced and the class is big so its hard to have that one on one.']","['i', 'have', 'taken', 'sci', 'classes', 'before', 'for', 'bio', '230', 'and', '240', 'and', 'they', 'really', 'helped', 'me', ',', 'especially', 'when', 'preparing', 'for', 'exams', '.']",0,0,0,0,0,0,0,0.1,0.6,0,0,4,2,3,0,2,1,3,-0.09500972926616669,0.15301018953323364,0.12697598338127136,0.065545454621315,0.11593715101480484,-0.3185123801231384,0.21781517565250397,0.5363067984580994,-0.1921474188566208,-0.24370892345905304,0.1159394159913063,-0.3545630872249603,-0.004325537942349911,0.18015725910663605,0.006642748136073351,-0.07723937183618546,0.18312086164951324,-0.1117754802107811,-0.08226019144058228,-0.47782212495803833,-0.021062808111310005,-0.11204838752746582,0.14764410257339478,-0.018077323213219643,-0.10426944494247437,-0.008220980875194073,-0.21672531962394714,0.12979990243911743,-0.15091755986213684,0.03324008733034134,0.19416461884975433,0.011602651327848434,0.3088962137699127,-0.17209555208683014,-0.0058786035515367985,0.2822866439819336,0.14382287859916687,-0.048149723559617996,-0.07001295685768127,-0.20494449138641357,0.13039575517177582,-0.13516557216644287,-0.027809256687760353,0.017777368426322937,0.16103848814964294,0.049432601779699326,-0.17509900033473969,0.0013634057249873877,0.04447012394666672,0.25773561000823975,0.0761902928352356,-0.17545519769191742,-0.09110184758901596,-0.06755497306585312,-0.057280831038951874,0.17180636525154114,0.07011367380619049,0.04589136689901352,-0.10228933393955231,0.09292368590831757,0.012824359349906445,-0.08033327013254166,0.07320501655340195,0.16615988314151764,-0.1346108466386795,0.3362777829170227,0.13329535722732544,0.26155322790145874,-0.250005304813385,0.18502168357372284,0.030451860278844833,0.2112000584602356,0.1885548084974289,-0.02465086616575718,0.47538983821868896,-0.08339357376098633,0.015375345945358276,0.05584834888577461,-0.03382989391684532,-0.14079265296459198,-0.28963667154312134,0.10785013437271118,-0.11658080667257309,0.1494746059179306,-0.26838165521621704,0.04919065907597542,0.27482688426971436,0.09065745025873184,0.20652182400226593,-0.1053944081068039,0.45084547996520996,0.17308743298053741,-0.0532241053879261,0.06858643144369125,0.2857014834880829,-0.036879200488328934,0.30628424882888794,-0.07686537504196167,-0.032636065036058426,0.06381665915250778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"the medical field has always interested me, once i got involved with sports and the gym i was more interested in a career that could overlay on those aspects that i enjoy.","['I am here at San Francisco State University because I am pursuing a bachelors in kinesiology because I am looking forward to attending a physical therapy program. The medical field has always interested me, once I got involved with sports and the gym I was more interested in a career that could overlay on those aspects that I enjoy. I became more interested when I took anatomy and decided that I would like to become a physical therapist for children and working for a childrens hospital someday.']","['the', 'medical', 'field', 'has', 'always', 'interested', 'me', ',', 'once', 'i', 'got', 'involved', 'with', 'sports', 'and', 'the', 'gym', 'i', 'was', 'more', 'interested', 'in', 'a', 'career', 'that', 'could', 'overlay', 'on', 'those', 'aspects', 'that', 'i', 'enjoy', '.']",0,0,0,0,0,0,1,0.27999999999999997,0.4,0,0,6,3,5,4,1,3,3,-0.12551413476467133,0.1428571343421936,0.07996703684329987,0.06315065175294876,0.10098239034414291,-0.3364388644695282,0.16880765557289124,0.47685837745666504,-0.21048274636268616,-0.19362960755825043,0.11175113916397095,-0.3299664855003357,-0.0023949099704623222,0.18515115976333618,0.012120412662625313,-0.04290179908275604,0.14201973378658295,-0.14848746359348297,-0.09958238899707794,-0.4564858675003052,-0.02595033124089241,-0.09554106742143631,0.1853809803724289,-0.053629014641046524,-0.07087332010269165,0.02473209612071514,-0.16479596495628357,0.04341265186667442,-0.17300838232040405,0.040330927819013596,0.2807323932647705,0.042554762214422226,0.2764642834663391,-0.17185553908348083,0.026700492948293686,0.3163933753967285,0.12939703464508057,-0.031431157141923904,-0.0832001343369484,-0.24369318783283234,0.10460560768842697,-0.1027492955327034,-0.05574697256088257,-0.0416950099170208,0.14216285943984985,0.02584300935268402,-0.17221486568450928,0.06654524058103561,0.0737062320113182,0.19445666670799255,0.05477583780884743,-0.09533320367336273,-0.052362967282533646,-0.04597087576985359,-0.01867721788585186,0.17694604396820068,0.07120838761329651,0.03260505199432373,-0.08944492042064667,0.07671258598566055,0.0322444848716259,-0.08072914183139801,0.09051810204982758,0.15107598900794983,-0.11690434068441391,0.3289688229560852,0.19827821850776672,0.18447433412075043,-0.2325652688741684,0.21836857497692108,0.033909376710653305,0.1858506202697754,0.1431559920310974,0.002342815976589918,0.425695538520813,-0.06795947998762131,0.011058444157242775,0.060627274215221405,-0.015452031046152115,-0.13810794055461884,-0.2514955699443817,0.10766155272722244,-0.08142054080963135,0.13412511348724365,-0.25853365659713745,-0.002099304925650358,0.26056283712387085,0.08772575855255127,0.22251276671886444,-0.04328324645757675,0.39613157510757446,0.21050553023815155,-0.017962822690606117,0.03627445921301842,0.2214290350675583,-0.05101250484585762,0.2607443928718567,-0.12637001276016235,-0.01099247857928276,0.08531255275011063,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
to take a mandatory course the university told me to in order to obtain a degree for my major.,['To take a mandatory course the university told me to in order to obtain a degree for my major.'],"['to', 'take', 'a', 'mandatory', 'course', 'the', 'university', 'told', 'me', 'to', 'in', 'order', 'to', 'obtain', 'a', 'degree', 'for', 'my', 'major', '.']",0,0,0,0,0,0,0,0.0625,0.5,0,0,4,0,3,3,1,2,2,-0.09518849849700928,0.22620411217212677,0.16631145775318146,0.04828020930290222,0.22109483182430267,-0.46191492676734924,0.2481963187456131,0.5709884166717529,-0.21020448207855225,-0.27932900190353394,0.22463424503803253,-0.33005860447883606,-0.04599819332361221,0.22158515453338623,0.05634567514061928,0.05819113552570343,0.27283975481987,-0.0008711893460713327,-0.09393669664859772,-0.5104572176933289,-0.00047730497317388654,-0.06716162711381912,0.3251882791519165,-0.009183906018733978,-0.1344936490058899,0.1262204796075821,-0.14975827932357788,0.10889668017625809,-0.20352256298065186,0.10469236969947815,0.2622344493865967,0.002661488950252533,0.348445326089859,-0.30407002568244934,0.0798647403717041,0.29138001799583435,0.11107449978590012,-0.01167347002774477,-0.04206666350364685,-0.20965366065502167,0.1803644746541977,-0.040237508714199066,-0.10237441211938858,0.09793524444103241,0.12864409387111664,0.008922752924263477,-0.1718224585056305,0.030319923534989357,0.11396912485361099,0.20750115811824799,0.0865887925028801,-0.1436055302619934,-0.10593006759881973,-0.1353040188550949,-0.05555039271712303,0.13338249921798706,0.01260000467300415,0.05655694007873535,-0.07359673827886581,0.08293571323156357,-0.07763423770666122,-0.1641373634338379,0.15678027272224426,0.1898263841867447,-0.1187283843755722,0.43920260667800903,0.28914904594421387,0.20035040378570557,-0.3079569339752197,0.25008055567741394,-0.09651429206132889,0.19814658164978027,0.14183229207992554,0.009826603345572948,0.5302979350090027,-0.0807100161910057,0.01445416547358036,0.053924303501844406,-0.0068962462246418,-0.18965883553028107,-0.3191264867782593,0.11869089305400848,-0.0643538311123848,0.04967790096998215,-0.3030218183994293,-0.012695199809968472,0.312507301568985,-0.1295788288116455,0.17080959677696228,-0.12291840463876724,0.46425729990005493,0.17490071058273315,0.04786061495542526,0.05985688418149948,0.2032758593559265,-0.10429918766021729,0.3607003092765808,-0.07379398494958878,-0.031125659123063087,0.1582881212234497,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
